"diagram_guid";"diagram_naam";"element_guid";"element_naam";"element_uml_type";"beleidsdomein_guid";"beleidsdomein_naam";"taakveld"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_7EC13CE7_ECD4_4a02_8844_3FD6AC4C52C7";"fysiekVoorkomenBegroeidTerreinPlus";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_62B611C8_140B_42dd_8327_D258EB9D9E92";"fysiekVoorkomenBegroeidTerrein";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_05B355EF_39EA_4bfb_B1F3_AB31841C986E";"Geo-Object";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_1DA7BC25_CF02_4161_B9A2_DE0BE27C5254";"OverigBouwwerk";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_B8F44180_1F2A_4bbc_8E17_6C472111A92B";"FunctioneelGebied";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_4DA0EB59_963C_4558_B763_44F542BC8D89";"Inrichtingselement";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_6FDC646C_F9E2_4610_8FFE_1ECFA99FFBD7";"Gebouwinstallatie";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_9980DF6D_0C86_4039_8400_C54DAC77FB79";"Vegetatieobject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_EC57B722_D4B4_42d2_AF3C_31E085C63EBB";"OverigeScheiding";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_A637379F_6E1D_47aa_AE75_3E22FE0DC814";"Scheiding";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_C32F1546_F793_4f13_91A4_2047E6DE6E91";"OnbegroeidTerreindeel";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_D872C213_09D7_4dca_A020_EA363480FC7D";"BegroeidTerreindeel";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_4BDFAFE0_D36A_40b7_B839_6742165859A7";"Kern:Overige geo objecten op hoofdlijnen";"EAID_91CCBFAB_A25F_4758_9C19_ACE5E0327CE0";"OverigeGeoObjecten";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_A660422D_E9ED_47c9_9978_480E57572775";"Verblijfstitel";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_69B41CDD_C3F1_449b_92B4_8F7657840646";"Nationaliteit";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_3E5B2877_D6CC_487e_BD79_042E32D17550";"AdresBuitenland";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_3D5CCB29_91E4_458e_8BCD_6741198E45B8";"NietNatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_6FB0A5B7_7B5F_437f_A462_4B1EADB964E4";"Huishouden";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89";"NatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_CA19D17F_3EB7_459d_9883_16F0C0B5D35E";"Ingezetene";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_30391B0F_CF52_4dc1_BC1B_36D428BF0120";"Kern:Personen";"EAID_AF9534B0_7CBD_4061_9276_A7B6698B383A";"IngeschrevenPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_AF8FB811_01C2_4584_A905_9F1FCEC35184";"Kern:Verwijzing naar Personen ";"EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89";"NatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_AF8FB811_01C2_4584_A905_9F1FCEC35184";"Kern:Verwijzing naar Personen ";"EAID_AF9534B0_7CBD_4061_9276_A7B6698B383A";"IngeschrevenPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_AF8FB811_01C2_4584_A905_9F1FCEC35184";"Kern:Verwijzing naar Personen ";"EAID_CA19D17F_3EB7_459d_9883_16F0C0B5D35E";"Ingezetene";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_649EFD86_ED52_4293_8577_DBE5445845BF";"Zaak";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_4B871112_CB41_4bfb_BD43_117C63D31BB4";"ProductOfDienst";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_936A4E8B_3E5A_44b6_8A5D_EFB39F83FB6D";"OrganisatorischeEenheid";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_16FB8171_A9ED_4027_A663_C035509501C8";"Betrokkene";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_40394EFE_AD3E_4fd9_B9FC_AF73442AF625";"Klantbeoordelingreden";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_AE8DC6AF_062B_4111_BAB4_D58F21FDDDF1";"Klantbeoordelingen";"EAID_881F95F7_7096_49ab_B1CA_4D9FA93BB4A9";"Klantbeoordeling";"Class";"EAPK_5CA50A0D_7FDC_40ea_B3F3_F85E008D3549";"10 Dienstverlening";"10 Dienstverlening"
"EAID_B3A1E688_38D0_4763_8396_CA1F19AD3EF6";"LIGPLAATS";"EAID_8A04280B_E0B4_4e36_B448_C99750393D0D";"AdresseerbaarObject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_B3A1E688_38D0_4763_8396_CA1F19AD3EF6";"LIGPLAATS";"EAID_785E3B69_19DA_4952_84A8_592965B9229A";"Ligplaats";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_B3A1E688_38D0_4763_8396_CA1F19AD3EF6";"LIGPLAATS";"EAID_29B5467C_7E93_427a_9884_80CD0E931B6A";"typeObjectcode";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_B3A1E688_38D0_4763_8396_CA1F19AD3EF6";"LIGPLAATS";"EAID_C27A40AB_D4D2_497b_923F_9C2251708BEF";"StatLigplaatsStandplaats";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_B3A1E688_38D0_4763_8396_CA1F19AD3EF6";"LIGPLAATS";"EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606";"VerblijfadresIngeschrevenNatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_10E7F112_407D_4099_9CC7_F6B53DD094BF";"OntbindingHuwelijk/geregistreerdPartnerschap";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_E3567219_5744_4b70_901D_BAEBD8FF4947";"VerblijfBuitenland";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_28A0D7C0_DABF_403b_B263_22F424032A28";"SluitingOfAangaanHuwelijkOfGeregistreerdPartnerschap";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_26BCBA8B_C96C_4fc1_8CC3_40698E0FB71E";"OverlijdenIngeschrevenNatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_C9DD308F_7EA7_4c1a_BC7D_68077692C113";"GeboorteIngeschrevenNatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_C41FDD3D_A656_4fa9_99A9_10A59BF291E5";"Landen referentielijst";"EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E";"LandOfgebied";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_1B629406_49FC_4622_9F65_EF0B8F33CCF8";"Leerroute";"EAID_09D462A9_94C8_4803_A0A0_B7DB4363B45D";"B1-route";"Class";"EAPK_59E49EEB_D8EB_4e49_A5E2_62244987690E";"Inburgering";"6 Sociaal Domein"
"EAID_1B629406_49FC_4622_9F65_EF0B8F33CCF8";"Leerroute";"EAID_51285531_9529_4b2d_9EC6_B6BAEA729D9A";"Leerroute";"Class";"EAPK_59E49EEB_D8EB_4e49_A5E2_62244987690E";"Inburgering";"6 Sociaal Domein"
"EAID_1B629406_49FC_4622_9F65_EF0B8F33CCF8";"Leerroute";"EAID_94EB7844_F863_4330_A15A_06ED4D1401E0";"PIP";"Class";"EAPK_59E49EEB_D8EB_4e49_A5E2_62244987690E";"Inburgering";"6 Sociaal Domein"
"EAID_0B75D3CA_1D93_46c7_9268_BD8276836FE2";"MAATSCHAPPELIJKE ACTIVITEIT";"EAID_5E685C97_7E21_492d_BAA7_AC7F5AE05A6D";"ProxyConnector";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_0B75D3CA_1D93_46c7_9268_BD8276836FE2";"MAATSCHAPPELIJKE ACTIVITEIT";"EAID_EAE2ABE3_531A_416e_A614_AD288E635512";"ProxyConnector";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_0B75D3CA_1D93_46c7_9268_BD8276836FE2";"MAATSCHAPPELIJKE ACTIVITEIT";"EAID_B60B8EF9_D1C0_4e36_BF9B_1C16F92518DD";"Vestiging";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_0B75D3CA_1D93_46c7_9268_BD8276836FE2";"MAATSCHAPPELIJKE ACTIVITEIT";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_0B75D3CA_1D93_46c7_9268_BD8276836FE2";"MAATSCHAPPELIJKE ACTIVITEIT";"EAID_3DC85114_5C3F_4930_B98B_6EB6ED71FC2E";"MaatschappelijkeActiviteit";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_B3CC7874_57AA_4aeb_BF3F_98A64E9D76E5";"MOR 2.0";"EAID_8E6BAEF8_1878_400f_9244_23575BD41EAB";"AanvraagOfMelding";"Class";"EAPK_F02E1A98_4C66_444a_B20C_D4BA9AB6E121";"Meldingen Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_B3CC7874_57AA_4aeb_BF3F_98A64E9D76E5";"MOR 2.0";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_F02E1A98_4C66_444a_B20C_D4BA9AB6E121";"Meldingen Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_B3CC7874_57AA_4aeb_BF3F_98A64E9D76E5";"MOR 2.0";"EAID_A9B89FF7_BCED_49fc_97A4_2A98BCED5B17";"MOR-AanvraagOfMelding";"Class";"EAPK_F02E1A98_4C66_444a_B20C_D4BA9AB6E121";"Meldingen Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_1EBA6DEB_268D_4339_86C9_7C1BA218A7A0";"Opbreking";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_053B594A_5E45_4413_9339_D2D026ECCE20";"Omgevingsvergunning";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_B53EC85A_C731_4fb6_8379_7D11802273B2";"Grondbeheerder";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_EA7FE08E_34F7_45d2_BE2E_E4E3B8333BF3";"Leverancier";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_5641C50A_C0FA_4e71_B07B_26C7B1CE94ED";"Document";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B";"Medewerker";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_BBE1DC54_1482_4650_BB7F_930DDB823E09";"Uitvoerder Graafwerkzaamheden";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_2587938E_CF7F_499b_BB21_9CB8BBCC1DD2";"Proces-verbaal-MOOR-melding";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_1D1CC6D9_472B_4f91_8096_0260E27F641C";"Meldingen Graafwerkzaamheden";"EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7";"MOOR-melding";"Class";"EAPK_C3BA35EC_ABFA_4a7d_BEE9_07FF7563442D";"Beheer Openbare Ruimte";"8 Volkshuisvesting, Leefomgeving en Stedelijke Vernieuwing"
"EAID_CA17D18C_13F5_4f6c_8BE0_6004C59C1EB9";"Metagegevens";"EAID_C8CE34A2_362A_4c99_A934_C66A2E6A0793";"Brondocumenten";"Class";"EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D";"RGBZPlus";"99 Kern"
"EAID_CA17D18C_13F5_4f6c_8BE0_6004C59C1EB9";"Metagegevens";"EAID_BB4E5922_F0E8_40bb_8BB6_9B0DC648DD85";"FormeleHistorie";"Class";"EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D";"RGBZPlus";"99 Kern"
"EAID_CA17D18C_13F5_4f6c_8BE0_6004C59C1EB9";"Metagegevens";"EAID_3D63DBCE_3FD5_4988_81D5_93A2D01A9D99";"MaterieleHistorie";"Class";"EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D";"RGBZPlus";"99 Kern"
"EAID_CA17D18C_13F5_4f6c_8BE0_6004C59C1EB9";"Metagegevens";"EAID_85741CBC_594C_43f9_A2B5_C50166F1A461";"StrijdigheidOfNietigheid";"Class";"EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D";"RGBZPlus";"99 Kern"
"EAID_CA17D18C_13F5_4f6c_8BE0_6004C59C1EB9";"Metagegevens";"EAID_E4DA500D_AB53_4e8a_B1A5_411F354F4AD2";"InOnderzoek";"Class";"EAPK_DF1A3AF5_E138_4f54_AAB1_1716247A2F1D";"RGBZPlus";"99 Kern"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_9BD0FBCB_1A9E_4cab_9280_0EBC428E38F7";"Boolean";"Enumeration";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_4EA4D754_FAD7_4caf_8060_342689EC16FE";"MulderFeit";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_8F492648_6EF2_4f8a_87C9_2440230D4137";"Parkeergarage";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B";"Medewerker";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_1CB4051D_B78A_48f0_AE3E_A98D997A5612";"Productsoort";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_209ACADD_34C7_4dc8_90AD_C6B3E092FBFD";"Productgroep";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_4957AC99_3F36_4959_A210_9EC6759B87F8";"Naheffing";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_5DD4AE03_667C_45b9_A46A_320077AC2926";"Zonesoort";"Enumeration";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_6C283ABA_C1A3_465b_B267_39E75D06E41F";"Belprovider";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_F8ADD9AF_76C0_425c_B059_18BB0AA20D28";"Doelgroepenplaatsen";"Enumeration";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_653EEEA7_ED82_427d_BD72_86C847793AD6";"Parkeerscan";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_339ACCD5_1D13_4a48_83DE_05A0A4A54C43";"Straatsectie";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_5E5C58AD_1634_4656_A183_EBA00F18F30E";"Parkeervlak";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_27219A32_3B52_4f54_AA67_A972F4B7D9D0";"Parkeerzone";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_9E0936E5_6B50_4205_BA5D_FEB80486D6F1";"Parkeerrecht";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_6AD98160_FFE6_4105_A724_5D5733C87CD8";"Voertuig";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_FF448272_AB9D_4ec9_B4BE_E60E2552817A";"Parkeervergunning";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_84B6B75B_2B58_455d_B019_C9B1E71717C2";"Model Parkeren";"EAID_EA7FE08E_34F7_45d2_BE2E_E4E3B8333BF3";"Leverancier";"Class";"EAPK_AF9ED49C_3050_4403_98C8_8DC06A705338";"Parkeren";"2 Verkeer, Vervoer en Waterstaat"
"EAID_04D7E1F3_FF3C_4aa7_AD34_486ED9BBCA93";"NATUURLIJK PERSOON";"EAID_10E7F112_407D_4099_9CC7_F6B53DD094BF";"OntbindingHuwelijk/geregistreerdPartnerschap";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_04D7E1F3_FF3C_4aa7_AD34_486ED9BBCA93";"NATUURLIJK PERSOON";"EAID_28A0D7C0_DABF_403b_B263_22F424032A28";"SluitingOfAangaanHuwelijkOfGeregistreerdPartnerschap";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
